source,sourceLabel,target,targetLabel,relationshipType
http://www.wikidata.org/entity/Q2480040,Beveren-aan-de-IJzer,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q851718,Beverley,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q2371714,Bevingen,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q2412352,Biervliet,http://www.wikidata.org/entity/Q55,Nederland,In Land
http://www.wikidata.org/entity/Q2256,Birmingham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q873205,Bisdom Nottingham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q875554,Bisdom Salford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q2708072,Bissegem,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q188313,Blackburn,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q328104,Blankenberge,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q890339,Boezinge,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q184579,Bolton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q4940251,Bolton le Moors,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q586,Bonn,http://www.wikidata.org/entity/Q183,Duitsland,In Land
http://www.wikidata.org/entity/Q954682,Booitshoeke,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q723972,Boom,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q834850,Borgerhout,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q499609,Borgloon,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q1021461,Bossuit,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,Verenigde Staten,In Land
http://www.wikidata.org/entity/Q217216,Bouillon,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q81997,Boulogne-sur-Mer,http://www.wikidata.org/entity/Q142,Frankrijk,In Land
http://www.wikidata.org/entity/Q170478,Bournemouth,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q2854293,Bovekerke,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q1987052,Bovenkerk,http://www.wikidata.org/entity/Q55,Nederland,In Land
http://www.wikidata.org/entity/Q122607,Bow,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q693513,Brasschaat,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q2773,Braunschweig,http://www.wikidata.org/entity/Q183,Duitsland,In Land
http://www.wikidata.org/entity/Q742920,Bredene,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q1013528,Brentford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q12193,Brest,http://www.wikidata.org/entity/Q142,Frankrijk,In Land
http://www.wikidata.org/entity/Q2510121,Brielen,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q131491,Brighton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q34932,Brisbane,http://www.wikidata.org/entity/Q408,Australië,In Land
http://www.wikidata.org/entity/Q23154,Bristol,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q1054923,Brits Hongkong,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q918153,Brits-Ceylon,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q129286,Brits-Indië,http://www.wikidata.org/entity/Q8680,Britse Rijk,In Land
http://www.wikidata.org/entity/Q146690,Brixton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q180356,Broadway,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q2926028,Brompton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q4974338,Brook Green,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q12994,Brugge,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q115829623,Bruno De Splenter,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q115829623,Bruno De Splenter,http://www.wikidata.org/entity/Q18125,Manchester,Werklocatie
http://www.wikidata.org/entity/Q115829623,Bruno De Splenter,http://www.wikidata.org/entity/Q950007,Ooigem,Geboorteplaats
http://www.wikidata.org/entity/Q115829623,Bruno De Splenter,http://www.wikidata.org/entity/Q211037,Roeselare,Werklocatie
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q1012349,Kerkhove,Werklocatie
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q12995,Kortrijk,Geboorteplaats
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q1952054,Oostnieuwkerke,Werklocatie
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q499588,Poperinge,Sterfteplaats
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q499588,Poperinge,Werklocatie
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q270633,Torhout,Werklocatie
http://www.wikidata.org/entity/Q115836783,Bruno Joseph Jean Vandale,http://www.wikidata.org/entity/Q3110836,Wakken,Werklocatie
http://www.wikidata.org/entity/Q115839360,Bruno Van Hove,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115839360,Bruno Van Hove,http://www.wikidata.org/entity/Q392337,Izegem,Geboorteplaats
http://www.wikidata.org/entity/Q115839360,Bruno Van Hove,http://www.wikidata.org/entity/Q211037,Roeselare,Werklocatie
http://www.wikidata.org/entity/Q115839360,Bruno Van Hove,http://www.wikidata.org/entity/Q651811,Tielt,Sterfteplaats
http://www.wikidata.org/entity/Q115839360,Bruno Van Hove,http://www.wikidata.org/entity/Q651811,Tielt,Werklocatie
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q1978079,Gullegem,Sterfteplaats
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q1978079,Gullegem,Geboorteplaats
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q1012352,Ingooigem,Werklocatie
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q1924402,Lissewege,Werklocatie
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q780561,Moorsele,Werklocatie
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,http://www.wikidata.org/entity/Q339395,Wielsbeke,Werklocatie
http://www.wikidata.org/entity/Q239,Brussel,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q1486,Buenos Aires,http://www.wikidata.org/entity/Q414,Argentinië,In Land
http://www.wikidata.org/entity/Q202309,Buggenhout,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q2928134,Bulskamp,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q102728,Ieper,Werklocatie
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q780561,Moorsele,Sterfteplaats
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q628733,Moorslede,Sterfteplaats
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q2220639,Roesbrugge-Haringe,Werklocatie
http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,http://www.wikidata.org/entity/Q621,Versailles,Werklocatie
http://www.wikidata.org/entity/Q516951,Cahir,http://www.wikidata.org/entity/Q27,Ierland,In Land
http://www.wikidata.org/entity/Q864668,Caithness,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q1348,Calcutta,http://www.wikidata.org/entity/Q668,India,In Land
http://www.wikidata.org/entity/Q1027584,Calverley,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q385060,Camberwell,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q350,Cambridge,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk,In Land
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q478797,Harelbeke,Sterfteplaats
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q478797,Harelbeke,Werklocatie
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q822748,Ingelmunster,Geboorteplaats
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q696887,Lendelede,Werklocatie
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q12996,Oostende,Werklocatie
http://www.wikidata.org/entity/Q115840234,Camiel Roelandts,http://www.wikidata.org/entity/Q651811,Tielt,Werklocatie
http://www.wikidata.org/entity/Q120729190,Camiel-Hector Marichal,http://www.wikidata.org/entity/Q414,Argentinië,Woonplaats
http://www.wikidata.org/entity/Q120729190,Camiel-Hector Marichal,http://www.wikidata.org/entity/Q414,Argentinië,Sterfteplaats
http://www.wikidata.org/entity/Q120729190,Camiel-Hector Marichal,http://www.wikidata.org/entity/Q687921,Beernem,Geboorteplaats
http://www.wikidata.org/entity/Q120729190,Camiel-Hector Marichal,http://www.wikidata.org/entity/Q84,Londen,Woonplaats
http://www.wikidata.org/entity/Q117409336,Camille Lateur,http://www.wikidata.org/entity/Q177133,Avelgem,Sterfteplaats
http://www.wikidata.org/entity/Q117409336,Camille Lateur,http://www.wikidata.org/entity/Q177133,Avelgem,Geboorteplaats
http://www.wikidata.org/entity/Q117409336,Camille Lateur,http://www.wikidata.org/entity/Q3110823,Heule,Werklocatie
http://www.wikidata.org/entity/Q2203619,Camille Looten,http://www.wikidata.org/entity/Q1060664,Noordpene,Geboorteplaats
http://www.wikidata.org/entity/Q2203619,Camille Looten,http://www.wikidata.org/entity/Q648,Rijsel,Sterfteplaats
http://www.wikidata.org/entity/Q2203619,Camille Looten,http://www.wikidata.org/entity/Q648,Rijsel,Werklocatie
http://www.wikidata.org/entity/Q2203619,Camille Looten,http://www.wikidata.org/entity/Q182481,Tourcoing,Werklocatie
http://www.wikidata.org/entity/Q123689972,Camillus Delaere,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q123689972,Camillus Delaere,http://www.wikidata.org/entity/Q1990660,Hulste,Geboorteplaats
http://www.wikidata.org/entity/Q123689972,Camillus Delaere,http://www.wikidata.org/entity/Q102728,Ieper,Werklocatie
http://www.wikidata.org/entity/Q123689972,Camillus Delaere,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q123689972,Camillus Delaere,http://www.wikidata.org/entity/Q2676933,Sint-Andries,Sterfteplaats
http://www.wikidata.org/entity/Q5026719,Camillus Paul Maes,http://www.wikidata.org/entity/Q747599,Covington,Sterfteplaats
http://www.wikidata.org/entity/Q5026719,Camillus Paul Maes,http://www.wikidata.org/entity/Q747599,Covington,Werklocatie
http://www.wikidata.org/entity/Q5026719,Camillus Paul Maes,http://www.wikidata.org/entity/Q12995,Kortrijk,Geboorteplaats
http://www.wikidata.org/entity/Q5026719,Camillus Paul Maes,http://www.wikidata.org/entity/Q995533,Monroe,Werklocatie
http://www.wikidata.org/entity/Q5026719,Camillus Paul Maes,http://www.wikidata.org/entity/Q1431633,Mount Clemens,Werklocatie
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada,In Land
http://www.wikidata.org/entity/Q123399443,Carolina Theresia Lefebvre,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q123399443,Carolina Theresia Lefebvre,http://www.wikidata.org/entity/Q12995,Kortrijk,Geboorteplaats
http://www.wikidata.org/entity/Q123399443,Carolina Theresia Lefebvre,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q123399443,Carolina Theresia Lefebvre,http://www.wikidata.org/entity/Q12995,Kortrijk,Woonplaats
http://www.wikidata.org/entity/Q122775600,Caroline Harriet Locke,http://www.wikidata.org/entity/Q987754,Newcastle West,Woonplaats
http://www.wikidata.org/entity/Q122775600,Caroline Harriet Locke,http://www.wikidata.org/entity/Q987754,Newcastle West,Geboorteplaats
http://www.wikidata.org/entity/Q122775600,Caroline Harriet Locke,http://www.wikidata.org/entity/Q22544,Sarrebourg,Sterfteplaats
http://www.wikidata.org/entity/Q122775600,Caroline Harriet Locke,http://www.wikidata.org/entity/Q201970,Shrewsbury,Woonplaats
http://www.wikidata.org/entity/Q122775600,Caroline Harriet Locke,http://www.wikidata.org/entity/Q1721,Wiesbaden,Woonplaats
http://www.wikidata.org/entity/Q122775600,Caroline Harriet Locke,http://www.wikidata.org/entity/Q39,Zwitserland,Woonplaats
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q2692740,Dottenijs,Werklocatie
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q392337,Izegem,Werklocatie
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q211037,Roeselare,Werklocatie
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q651811,Tielt,Werklocatie
http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,http://www.wikidata.org/entity/Q506707,Veurne,Werklocatie
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,http://www.wikidata.org/entity/Q2261514,Ettelgem,Werklocatie
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,http://www.wikidata.org/entity/Q1978079,Gullegem,Geboorteplaats
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,http://www.wikidata.org/entity/Q2414284,Pollinkhove,Werklocatie
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,http://www.wikidata.org/entity/Q2220639,Roesbrugge-Haringe,Werklocatie
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,http://www.wikidata.org/entity/Q2220639,Roesbrugge-Haringe,Sterfteplaats
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,http://www.wikidata.org/entity/Q244513,Zwevegem,Werklocatie
http://www.wikidata.org/entity/Q136759863,Carolus Philippus Joannes Marie Josephus de Patin de Langemarck,http://www.wikidata.org/entity/Q726498,Langemark,Geboorteplaats
http://www.wikidata.org/entity/Q136759863,Carolus Philippus Joannes Marie Josephus de Patin de Langemarck,http://www.wikidata.org/entity/Q726498,Langemark,Sterfteplaats
http://www.wikidata.org/entity/Q115839380,Carolus Surmont,http://www.wikidata.org/entity/Q687921,Beernem,Werklocatie
http://www.wikidata.org/entity/Q115839380,Carolus Surmont,http://www.wikidata.org/entity/Q921682,De Klijte,Werklocatie
http://www.wikidata.org/entity/Q115839380,Carolus Surmont,http://www.wikidata.org/entity/Q3102205,Slijpe,Werklocatie
http://www.wikidata.org/entity/Q115839380,Carolus Surmont,http://www.wikidata.org/entity/Q506707,Veurne,Werklocatie
http://www.wikidata.org/entity/Q115839380,Carolus Surmont,http://www.wikidata.org/entity/Q3110851,Zevekote,Geboorteplaats
http://www.wikidata.org/entity/Q115839380,Carolus Surmont,http://www.wikidata.org/entity/Q3110851,Zevekote,Sterfteplaats
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,http://www.wikidata.org/entity/Q2006337,Eernegem,Geboorteplaats
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,http://www.wikidata.org/entity/Q628733,Moorslede,Sterfteplaats
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,http://www.wikidata.org/entity/Q628733,Moorslede,Werklocatie
http://www.wikidata.org/entity/Q115838420,Carolus Van den Broucke,http://www.wikidata.org/entity/Q1023248,Oedelem,Werklocatie
http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,http://www.wikidata.org/entity/Q213224,Menen,Geboorteplaats
http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,http://www.wikidata.org/entity/Q12996,Oostende,Werklocatie
http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,http://www.wikidata.org/entity/Q506707,Veurne,Sterfteplaats
http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,http://www.wikidata.org/entity/Q506707,Veurne,Werklocatie
http://www.wikidata.org/entity/Q111744944,Casper Lambertus van Langenhuijsen,http://www.wikidata.org/entity/Q2766547,'s-Hertogenbosch,Geboorteplaats
http://www.wikidata.org/entity/Q111744944,Casper Lambertus van Langenhuijsen,http://www.wikidata.org/entity/Q727,Amsterdam,Sterfteplaats
http://www.wikidata.org/entity/Q111744944,Casper Lambertus van Langenhuijsen,http://www.wikidata.org/entity/Q727,Amsterdam,Werklocatie
http://www.wikidata.org/entity/Q116621487,Catharine Macdaniel,http://www.wikidata.org/entity/Q84,Londen,Geboorteplaats
http://www.wikidata.org/entity/Q116621487,Catharine Macdaniel,http://www.wikidata.org/entity/Q84,Londen,Sterfteplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q131491,Brighton,Sterfteplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q131491,Brighton,Woonplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q12994,Brugge,Woonplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q1348,Calcutta,Woonplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q659895,Dalkey,Woonplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q1761,Dublin,Geboorteplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q25610,Hampstead,Woonplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q288781,Kensington,Woonplaats
http://www.wikidata.org/entity/Q122830932,Catherine Hart,http://www.wikidata.org/entity/Q7567400,South Hackney,Woonplaats
http://www.wikidata.org/entity/Q123422368,Catherine O'Farrell,http://www.wikidata.org/entity/Q10686,Belfast,Woonplaats
http://www.wikidata.org/entity/Q123422368,Catherine O'Farrell,http://www.wikidata.org/entity/Q10686,Belfast,Geboorteplaats
http://www.wikidata.org/entity/Q123422368,Catherine O'Farrell,http://www.wikidata.org/entity/Q12995,Kortrijk,Woonplaats
http://www.wikidata.org/entity/Q122853878,Catherine Simpson Mackenzie,http://www.wikidata.org/entity/Q22889,Bath,Woonplaats
http://www.wikidata.org/entity/Q122853878,Catherine Simpson Mackenzie,http://www.wikidata.org/entity/Q12994,Brugge,Woonplaats
http://www.wikidata.org/entity/Q122853878,Catherine Simpson Mackenzie,http://www.wikidata.org/entity/Q350,Cambridge,Woonplaats
http://www.wikidata.org/entity/Q122853878,Catherine Simpson Mackenzie,http://www.wikidata.org/entity/Q743535,Chelsea,Woonplaats
http://www.wikidata.org/entity/Q122853878,Catherine Simpson Mackenzie,http://www.wikidata.org/entity/Q1010212,Fortrose,Geboorteplaats
http://www.wikidata.org/entity/Q122853878,Catherine Simpson Mackenzie,http://www.wikidata.org/entity/Q776556,Ryde,Woonplaats
http://www.wikidata.org/entity/Q116620739,Catherine de Kyvere,http://www.wikidata.org/entity/Q3110823,Heule,Geboorteplaats
http://www.wikidata.org/entity/Q123600982,Cathérine Joséphine Mesnage,http://www.wikidata.org/entity/Q239,Brussel,Geboorteplaats
http://www.wikidata.org/entity/Q123600982,Cathérine Joséphine Mesnage,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q123600982,Cathérine Joséphine Mesnage,http://www.wikidata.org/entity/Q12995,Kortrijk,Woonplaats
http://www.wikidata.org/entity/Q118189670,Cecilia Sarah De Lisle,http://www.wikidata.org/entity/Q12994,Brugge,Woonplaats
http://www.wikidata.org/entity/Q118189670,Cecilia Sarah De Lisle,http://www.wikidata.org/entity/Q23436,Edinburgh,Geboorteplaats
http://www.wikidata.org/entity/Q118189670,Cecilia Sarah De Lisle,http://www.wikidata.org/entity/Q84,Londen,Woonplaats
http://www.wikidata.org/entity/Q118189670,Cecilia Sarah De Lisle,http://www.wikidata.org/entity/Q84,Londen,Sterfteplaats
http://www.wikidata.org/entity/Q118189670,Cecilia Sarah De Lisle,http://www.wikidata.org/entity/Q12996,Oostende,Woonplaats
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q3040923,Dudzele,Werklocatie
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q696942,Houthulst,Werklocatie
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q1937157,Klerken,Sterfteplaats
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q735842,Ledegem,Werklocatie
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q213224,Menen,Werklocatie
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q2042895,Noordschote,Werklocatie
http://www.wikidata.org/entity/Q136759797,Charles Adolphe De Waele,http://www.wikidata.org/entity/Q34001,Roubaix,Geboorteplaats
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q639974,Ardooie,Werklocatie
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q281181,Ichtegem,Werklocatie
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q12896,Maldegem,Werklocatie
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q651724,Pittem,Geboorteplaats
http://www.wikidata.org/entity/Q1877721,Charles Carton,http://www.wikidata.org/entity/Q339395,Wielsbeke,Werklocatie
http://www.wikidata.org/entity/Q2715338,Charles Delcour,http://www.wikidata.org/entity/Q3033905,Dolhain,Geboorteplaats
http://www.wikidata.org/entity/Q2715338,Charles Delcour,http://www.wikidata.org/entity/Q118958,Leuven,Sterfteplaats
http://www.wikidata.org/entity/Q120640333,Charles Denys,http://www.wikidata.org/entity/Q45797,Duinkerke,Werklocatie
http://www.wikidata.org/entity/Q120640333,Charles Denys,http://www.wikidata.org/entity/Q680624,Merris,Werklocatie
http://www.wikidata.org/entity/Q120640333,Charles Denys,http://www.wikidata.org/entity/Q612066,Soks,Werklocatie
http://www.wikidata.org/entity/Q136805616,Charles François Joseph Soudan,http://www.wikidata.org/entity/Q300970,Aalter,Geboorteplaats
http://www.wikidata.org/entity/Q136805616,Charles François Joseph Soudan,http://www.wikidata.org/entity/Q1296,Gent,Sterfteplaats
http://www.wikidata.org/entity/Q136805616,Charles François Joseph Soudan,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q661733,Charles Gillès de Pelichy,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q661733,Charles Gillès de Pelichy,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q661733,Charles Gillès de Pelichy,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q661733,Charles Gillès de Pelichy,http://www.wikidata.org/entity/Q239,Brussel,Werklocatie
http://www.wikidata.org/entity/Q125472556,Charles Grant Edmonstone,http://www.wikidata.org/entity/Q34779,Dumbarton,Geboorteplaats
http://www.wikidata.org/entity/Q125472556,Charles Grant Edmonstone,http://www.wikidata.org/entity/Q185591,Pietermaritzburg,Sterfteplaats
http://www.wikidata.org/entity/Q125472556,Charles Grant Edmonstone,http://www.wikidata.org/entity/Q185591,Pietermaritzburg,Werklocatie
http://www.wikidata.org/entity/Q5006521,Charles Hodgson Fowler,http://www.wikidata.org/entity/Q179815,Durham,Sterfteplaats
http://www.wikidata.org/entity/Q5006521,Charles Hodgson Fowler,http://www.wikidata.org/entity/Q23092,Nottinghamshire,Geboorteplaats
http://www.wikidata.org/entity/Q122974430,Charles Joseph Pagliano,http://www.wikidata.org/entity/Q277162,Hammersmith,Woonplaats
http://www.wikidata.org/entity/Q122974430,Charles Joseph Pagliano,http://www.wikidata.org/entity/Q79848,Southampton,Woonplaats
http://www.wikidata.org/entity/Q119040354,Charles Joseph Vercauteren,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q119040354,Charles Joseph Vercauteren,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q115817919,Charles Louis Goemaere,http://www.wikidata.org/entity/Q696942,Houthulst,Werklocatie
http://www.wikidata.org/entity/Q115817919,Charles Louis Goemaere,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
